packageName,className,methodName,api,mcrCategories,mcrTags
org.dependencytrack.model,VulnerabilityTest,testCvssV3ImpactSubScore,none,none,none
org.dependencytrack.resources.v1,TeamResourceTest,deleteTeamTest,us.springett:alpine,null,null
org.dependencytrack.search,ServiceComponentIndexerTest,removeTest,none,none,none
org.dependencytrack.model,Bom,getBomFormat,none,none,none
org.dependencytrack.model,Component,getCopyright,none,none,none
org.dependencytrack.model,DependencyMetrics,setPolicyViolationsAudited,none,none,none
org.dependencytrack.model,Tag,hashCode,none,none,none
org.dependencytrack.parser.github.graphql.model,GitHubSecurityAdvisory,setUpdatedAt,none,none,none
org.dependencytrack.parser.npm.model,Advisory,getRecommendation,none,none,none
org.dependencytrack.policy,PolicyEvaluator,setQueryManager,none,none,none
org.dependencytrack.resources.v1,PolicyResource,getPolicy,us.springett:alpine,null,null
org.dependencytrack.tasks,VulnerabilityAnalysisTask,inform,us.springett:alpine,null,null
org.dependencytrack.event,IndexEventTest,testProjectEvent,none,none,none
org.dependencytrack.model,VulnerabilityTest,testSource,none,none,none
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,deleteLdapUserTest,us.springett:alpine,null,null
org.dependencytrack.model,Cpe,getCpe22,none,none,none
org.dependencytrack.model,DependencyMetrics,setPolicyViolationsSecurityUnaudited,none,none,none
org.dependencytrack.model,Tag,getProjects,none,none,none
org.dependencytrack.model,VulnerableSoftware,getUuid,none,none,none
org.dependencytrack.notification.vo,NewVulnerabilityIdentified,getAffectedProjects,none,none,none
org.dependencytrack.parser.ossindex.model,ComponentReportVulnerability,getCvssScore,none,none,none
org.dependencytrack.persistence,CweImporter,processCweDefinitions,us.springett:alpine,null,null
org.dependencytrack.persistence,QueryManager,getAllVulnerableSoftwareByCpe,none,none,none
org.dependencytrack.persistence,QueryManager,createRepository,none,none,none
org.dependencytrack.policy,SwidTagIdPolicyEvaluator,.,us.springett:alpine,null,null
org.dependencytrack.resources.v1,LicenseResource,.,us.springett:alpine,null,null
org.dependencytrack.integrations.defectdojo,DefectDojoClientTest,beforeClass,org.mock-server:mockserver-netty,null,null
org.dependencytrack.integrations.fortifyssc,FortifySscClientTest,before,none,none,none
org.dependencytrack.model,RepositoryTypeTest,testResolveNpm,com.github.package-url:packageurl-java,null,null
org.dependencytrack,ResourceTest,getPlainTextBody,none,none,none
org.dependencytrack.common,ManagedHttpClientFactory,createProxyInfo,none,none,none
org.dependencytrack.metrics,Metrics,.,none,none,none
org.dependencytrack.model,License,getTemplate,none,none,none
org.dependencytrack.model,NotificationPublisher,getTemplateMimeType,none,none,none
org.dependencytrack.model,ViolationAnalysis,getAnalysisState,none,none,none
org.dependencytrack.model,VulnerableSoftware,getCpe22,none,none,none
org.dependencytrack.model,VulnerableSoftware,getPart,none,none,none
org.dependencytrack.notification.publisher,SendMailPublisher,.,us.springett:alpine,null,null
org.dependencytrack.notification.publisher,SendMailPublisher,.,io.pebbletemplates:pebble,null,null
org.dependencytrack.parser.ossindex.model,ComponentReport,setReference,none,none,none
org.dependencytrack.persistence,QueryManager,getVulnerabilities,us.springett:alpine,null,null
org.dependencytrack.persistence,VulnerableSoftwareQueryManager,.,us.springett:alpine,null,null
org.dependencytrack.search,ComponentIndexer,getInstance,none,none,none
org.dependencytrack.search,IndexManager,addField,org.apache.lucene:lucene-core,null,null
org.dependencytrack.common,ManagedHttpClient,getConnectionManager,none,none,none
org.dependencytrack.model,AnalysisComment,setComment,none,none,none
org.dependencytrack.model,Cpe,setUpdate,none,none,none
org.dependencytrack.model,LicenseGroup,setName,none,none,none
org.dependencytrack.model,PolicyViolation,setText,none,none,none
org.dependencytrack.persistence,ServiceComponentQueryManager,cloneServiceComponent,none,none,none
org.dependencytrack.search,IndexManager,.,org.apache.lucene:lucene-queryparser,null,null
org.dependencytrack.search,IndexManager,.,org.apache.lucene:lucene-core,null,null
org.dependencytrack.search,IndexManager,.,us.springett:alpine,null,null
org.dependencytrack.tasks.scanners,NpmAuditAnalysisTask,purlToNpmName,com.github.package-url:packageurl-java,null,null
org.dependencytrack.model,AnalysisCommentTest,testTimestamp,none,none,none
org.dependencytrack.model,VulnerabilityTest,testCvssV3ExploitabilitySubScore,none,none,none
org.dependencytrack.resources.v1,BomResourceTest,uploadBomUnauthorizedTest,none,none,none
org.dependencytrack.resources.v1,ConfigPropertyResourceTest,updateConfigPropertyUrlTest,us.springett:alpine,null,null
org.dependencytrack.resources.v1,VulnerabilityResourceTest,updateVulnerabilityUnchangableTest,none,none,none
org.dependencytrack.common,ManagedHttpClient,.,none,none,none
org.dependencytrack.model,Bom,setBomVersion,none,none,none
org.dependencytrack.model,LicenseGroup,getName,none,none,none
org.dependencytrack.model,NotificationPublisher,setId,none,none,none
org.dependencytrack.model,Project,getCpe,none,none,none
org.dependencytrack.notification.vo,NewVulnerableDependency,getComponent,none,none,none
org.dependencytrack.parser.github.graphql.model,GitHubSecurityAdvisory,getDescription,none,none,none
org.dependencytrack.parser.nvd,NvdParser,reconcile,us.springett:cpe-parser,null,null
org.dependencytrack.resources.v1,LicenseGroupResource,getLicenseGroups,us.springett:alpine,null,null
org.dependencytrack.resources.v1,LicenseGroupResource,removeLicenseFromLicenseGroup,us.springett:alpine,null,null
org.dependencytrack.tasks.repositories,ComposerMetaAnalyzerTest,afterClass,org.mock-server:mockserver-netty,null,null
org.dependencytrack.common,ManagedHttpClientFactory,fromConfig,none,none,none
org.dependencytrack.integrations.kenna,KennaDataTransformer,generate,org.json:json,null,null
org.dependencytrack.model,Cpe,setEdition,none,none,none
org.dependencytrack.model,License,setLicenseId,none,none,none
org.dependencytrack.model,ProjectMetrics,getPolicyViolationsTotal,none,none,none
org.dependencytrack.model,ViolationAnalysisComment,getCommenter,none,none,none
org.dependencytrack.model,VulnerableSoftware,getTargetHw,none,none,none
org.dependencytrack.parser.ossindex.model,ComponentReportVulnerability,setReference,none,none,none
org.dependencytrack.persistence,QueryManager,getDependencyMetricsSince,none,none,none
org.dependencytrack.persistence,VulnerableSoftwareQueryManager,getAllVulnerableSoftware,none,none,none
org.dependencytrack.resources.v1,LicenseResource,getLicenseListing,us.springett:alpine,null,null
org.dependencytrack.resources.v1,NotificationRuleResource,createNotificationRule,us.springett:alpine,null,null
org.dependencytrack.resources.v1.vo,BomSubmitRequest,getProject,none,none,none
org.dependencytrack.tasks.repositories,GemMetaAnalyzer,isApplicable,com.github.package-url:packageurl-java,null,null
org.dependencytrack.event,VulnerabilityAnalysisEventTest,testComponentConstructor,none,none,none
org.dependencytrack.model,ComponentTest,testToStringWithoutPurl,none,none,none
org.dependencytrack.policy,CoordinatesPolicyEvaluatorTest,hasPartialMatch1,none,none,none
org.dependencytrack.resources.v1,CweResourceTest,getCweTest,none,none,none
org.dependencytrack.util,DateUtilTest,testToISO8601,none,none,none
org.dependencytrack.common,HttpClientPool,shutdown,none,none,none
org.dependencytrack.model,Component,getCpe,none,none,none
org.dependencytrack.model,Component,setExternalReferences,none,none,none
org.dependencytrack.model,Cpe,getPart,none,none,none
org.dependencytrack.model,DependencyMetrics,setCritical,none,none,none
org.dependencytrack.model,NotificationRule,getScope,none,none,none
org.dependencytrack.model,PortfolioMetrics,getUnassigned,none,none,none
org.dependencytrack.model,RepositoryMetaComponent,setPublished,none,none,none
org.dependencytrack.model,Tag,setId,none,none,none
org.dependencytrack.model,Vulnerability,getCvssV3BaseScore,none,none,none
org.dependencytrack.model,VulnerableSoftware,setPart,none,none,none
org.dependencytrack.persistence,BomQueryManager,deleteBoms,none,none,none
org.dependencytrack.resources.v1.vo,AnalysisRequest,isSuppressed,none,none,none
org.dependencytrack.search,IndexManager,getIndexType,none,none,none
org.dependencytrack.tasks.repositories,MetaModel,.,none,none,none
org.dependencytrack.tasks.scanners,CacheableScanTask,shouldAnalyze,com.github.package-url:packageurl-java,null,null
org.dependencytrack.tasks,VulnDbSyncTask,inform,us.springett:vulndb-data-mirror,null,null
org.dependencytrack.tasks,VulnDbSyncTask,inform,us.springett:alpine,null,null
org.dependencytrack.integrations.kenna,KennaSecurityUploaderTest,.,none,none,none
org.dependencytrack.resources.v1,ConfigPropertyResourceTest,updateConfigPropertyUuidTest,us.springett:alpine,null,null
org.dependencytrack.resources.v1,PermissionResourceTest,removePermissionFromTeamInvalidTeamTest,none,none,none
org.dependencytrack.event,PortfolioVulnerabilityAnalysisEvent,.,us.springett:alpine,null,null
org.dependencytrack.integrations.fortifyssc,FortifySscUploader,process,org.json:json,null,null
org.dependencytrack.model,Component,setSha3_384,none,none,none
org.dependencytrack.model,ComponentAnalysisCache,setId,none,none,none
org.dependencytrack.model,ICpe,setPart,none,none,none
org.dependencytrack.model,NotificationRule,setName,none,none,none
org.dependencytrack.model,Project,setCpe,none,none,none
org.dependencytrack.model,Tag,equals,none,none,none
org.dependencytrack.model,Vulnerability,setVulnerableVersions,none,none,none
org.dependencytrack.model,VulnerableSoftware,setTargetSw,none,none,none
org.dependencytrack.persistence,RepositoryQueryManager,createRepository,us.springett:alpine,null,null
org.dependencytrack.persistence,ServiceComponentQueryManager,matchServiceIdentity,none,none,none
org.dependencytrack.tasks.repositories,ComposerMetaAnalyzer,stripLeadingV,none,none,none
org.dependencytrack.util,DateUtil,fromISO8601,none,none,none
org.dependencytrack.event,MetricsUpdateEventTest,testPortfolioEvent,none,none,none
org.dependencytrack.model,ProjectPropertyTest,testId,none,none,none
org.dependencytrack.model,AnalysisComment,setTimestamp,none,none,none
org.dependencytrack.model,ICpe,setCpe23,none,none,none
org.dependencytrack.model,NotificationRule,getNotificationLevel,us.springett:alpine,null,null
org.dependencytrack.model,Project,getName,none,none,none
org.dependencytrack.parser.npm.model,Advisory,getAccess,none,none,none
org.dependencytrack.persistence,QueryManager,getNotificationRules,us.springett:alpine,null,null
org.dependencytrack.resources.v1.vo,AclMappingRequest,getProject,none,none,none
org.dependencytrack.tasks,CloneProjectTask,.,us.springett:alpine,null,null
org.dependencytrack.upgrade,UpgradeInitializer,.,us.springett:alpine,null,null
org.dependencytrack.upgrade,UpgradeItems,getUpgradeItems,us.springett:alpine,null,null
org.dependencytrack.util,PurlUtil,.,none,none,none
org.dependencytrack.event,InternalAnalysisEventTest,testComponentConstructor,none,none,none
org.dependencytrack.model,PolicyTest,testProjects,none,none,none
org.dependencytrack.resources.v1,NotificationRuleResourceTest,getAllNotificationRulesTest,us.springett:alpine,null,null
org.dependencytrack.resources.v1,PolicyResourceTest,configureDeployment,us.springett:alpine,null,null
org.dependencytrack.model,Policy,getOperator,none,none,none
org.dependencytrack.model,Project,setChildren,none,none,none
org.dependencytrack.model,VulnerableSoftware,addVulnerability,none,none,none
org.dependencytrack.parser.nvd,ModelConverter,convertCpe23UriToVulnerableSoftware,us.springett:cpe-parser,null,null
org.dependencytrack.search,LicenseIndexer,remove,org.apache.lucene:lucene-core,null,null
org.dependencytrack.search,LicenseIndexer,remove,us.springett:alpine,null,null
org.dependencytrack.util,HashUtil,sha1,none,none,none
org.dependencytrack.servlet,NvdMirrorServletTest,doGet,none,none,none
org.dependencytrack.model,DependencyMetrics,getPolicyViolationsUnaudited,none,none,none
org.dependencytrack.model,ServiceComponent,getVersion,none,none,none
org.dependencytrack.model,Vulnerability,setCredits,none,none,none
org.dependencytrack.parser.github.graphql.model,GitHubSecurityAdvisory,.,none,none,none
org.dependencytrack.parser.npm.model,Advisory,getOverview,none,none,none
org.dependencytrack.parser.npm.model,Advisory,getReferences,none,none,none
org.dependencytrack.persistence,PolicyQueryManager,getViolationAnalysis,none,none,none
org.dependencytrack.persistence,QueryManager,getVulnerableSoftware,us.springett:alpine,null,null
org.dependencytrack.resources.v1,PolicyConditionResource,updatePolicyCondition,us.springett:alpine,null,null
org.dependencytrack.model,BomTest,testProject,none,none,none
org.dependencytrack.policy,CoordinatesPolicyEvaluatorTest,matchWithVersionOperatorEqual,none,none,none
org.dependencytrack.resources.v1,NotificationRuleResourceTest,deleteNotificationRuleTest,us.springett:alpine,null,null
org.dependencytrack.resources.v1,PolicyResourceTest,removeProjectFromPolicyProjectAlreadyRemovedTest,none,none,none
org.dependencytrack.resources.v1,RepositoryResourceTest,before,none,none,none
org.dependencytrack.resources.v1,UserResourceUnauthenticatedTest,forceChangePasswordSuspendedTest,us.springett:alpine,null,null
org.dependencytrack.search,LicenseIndexerTest,getSearchFieldsTest,none,none,none
org.dependencytrack.model,PortfolioMetrics,setFirstOccurrence,none,none,none
org.dependencytrack.model,ProjectMetrics,setPolicyViolationsSecurityAudited,none,none,none
org.dependencytrack.model,Vulnerability,getCvssV2BaseScore,none,none,none
org.dependencytrack.resources.v1,BadgeResource,.,us.springett:alpine,null,null
org.dependencytrack.resources.v1,UserResource,createOidcUser,us.springett:alpine,null,null
org.dependencytrack.tasks.scanners,NpmAuditAnalysisTask,processResults,us.springett:alpine,null,null
org.dependencytrack.tasks.scanners,NpmAuditAnalysisTask,processResults,com.github.package-url:packageurl-java,null,null
org.dependencytrack.util,ComponentVersion,parseVersion,none,none,none
org.dependencytrack.model,AnalysisCommentTest,testCommenter,none,none,none
org.dependencytrack.model,PortfolioMetricsTest,testFindingsUnaudited,none,none,none
org.dependencytrack.policy,CpePolicyEvaluatorTest,wrongOperator,none,none,none
org.dependencytrack.resources.v1,ComponentResourceTest,createComponentTest,us.springett:alpine,null,null
org.dependencytrack.resources.v1,TeamResourceTest,generateApiKeyTest,us.springett:alpine,null,null
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,getSelfTest,none,none,none
org.dependencytrack.integrations.fortifyssc,FortifySscUploader,isProjectConfigured,none,none,none
org.dependencytrack.model,Analysis,setVulnerability,none,none,none
org.dependencytrack.model,Component,setName,none,none,none
org.dependencytrack.model,Component,getDirectDependencies,none,none,none
org.dependencytrack.model,ComponentAnalysisCache,getTargetHost,none,none,none
org.dependencytrack.model,Cpe,getUuid,none,none,none
org.dependencytrack.model,DependencyMetrics,getPolicyViolationsOperationalTotal,none,none,none
org.dependencytrack.model,LicenseGroup,setUuid,none,none,none
org.dependencytrack.model,PortfolioMetrics,getPolicyViolationsSecurityUnaudited,none,none,none
org.dependencytrack.parser.cyclonedx.util,ModelConverter,.,us.springett:alpine,null,null
org.dependencytrack.persistence,QueryManager,getCwes,us.springett:alpine,null,null
org.dependencytrack.resources.v1,ViolationAnalysisResource,retrieveAnalysis,us.springett:alpine,null,null
org.dependencytrack.tasks.repositories,HexMetaAnalyzer,.,us.springett:alpine,null,null
org.dependencytrack.tasks.repositories,NugetMetaAnalyzer,performLastPublishedCheck,com.konghq:unirest-java,null,null
org.dependencytrack.tasks.repositories,NugetMetaAnalyzer,performLastPublishedCheck,us.springett:alpine,null,null
org.dependencytrack.tasks.repositories,NugetMetaAnalyzer,performLastPublishedCheck,com.github.package-url:packageurl-java,null,null
org.dependencytrack.tasks.scanners,InternalAnalysisTask,versionRangeAnalysis,us.springett:cpe-parser,null,null
org.dependencytrack.tasks.scanners,InternalAnalysisTask,versionRangeAnalysis,us.springett:alpine,null,null
org.dependencytrack.model,VulnerableSoftwareTest,testId,none,none,none
org.dependencytrack.persistence,PackageURLStringConverterTest,testConvertToAttributeStr,com.github.package-url:packageurl-java,null,null
org.dependencytrack.policy,PackageURLPolicyEvaluatorTest,wrongSubject,com.github.package-url:packageurl-java,null,null
org.dependencytrack.resources.v1,ComponentResourceTest,updateComponentTest,none,none,none
org.dependencytrack.resources.v1,FindingResourceTest,.,none,none,none
org.dependencytrack.resources.v1,OidcResourceUnauthenticatedTest,.,none,none,none
org.dependencytrack.model,ICpe,getOther,none,none,none
org.dependencytrack.model,License,setSeeAlso,none,none,none
org.dependencytrack.model,VulnerableSoftware,getEdition,none,none,none
org.dependencytrack.persistence,PolicyQueryManager,getLicenseGroup,none,none,none
org.dependencytrack.persistence,QueryManager,getLicenseQueryManager,us.springett:alpine,null,null
org.dependencytrack.resources.v1.vo,BomSubmitRequest,getProjectVersion,none,none,none
org.dependencytrack.resources.v1.vo,MappedOidcGroupRequest,.,none,none,none
org.dependencytrack.upgrade,UpgradeItems,.,us.springett:alpine,null,null
org.dependencytrack.util,InternalComponentIdentificationUtil,.,none,none,none
org.dependencytrack.util,PurlUtil,purlCoordinatesOnly,com.github.package-url:packageurl-java,null,null
org.dependencytrack.event,BomUploadEventTest,testByteArrayConstructor,none,none,none
org.dependencytrack.model,TagTest,testEquals,none,none,none
org.dependencytrack.model,VulnerabilityTest,testCredits,none,none,none
org.dependencytrack.resources.v1,ComponentResourceTest,deleteComponentTest,none,none,none
org.dependencytrack.resources.v1,UserResourceUnauthenticatedTest,validateOidcAccessTokenOidcNotAvailableTest,none,none,none
org.dependencytrack,ResourceTest,getTestContainerFactory,none,none,none
org.dependencytrack.search,ProjectIndexerTest,removeTest,none,none,none
org.dependencytrack.model,Component,getSha3_256,none,none,none
org.dependencytrack.model,ProjectMetrics,setPolicyViolationsOperationalTotal,none,none,none
org.dependencytrack.model,Vulnerability,getServiceComponents,none,none,none
org.dependencytrack.parser.github.graphql,GitHubSecurityAdvisoryParser,parseSecurityAdvisory,com.konghq:unirest-java,null,null
org.dependencytrack.search,CpeIndexer,add,us.springett:alpine,null,null
org.dependencytrack.search,CpeIndexer,add,org.apache.lucene:lucene-core,null,null
org.dependencytrack.tasks.scanners,AbstractVulnerableSoftwareAnalysisTask,.,none,none,none
