packageName,className,methodName,api,mcrCategories,mcrTags
com.novetta.clavin.gazetteer.query,GazetteerQuery,getAncestryMode,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getAsciiName,none,none,none
com.novetta.clavin.resolver.multipart,MatchedLocation,toString,none,none,none
com.novetta.clavin.util,Null,equals,none,none,none
com.novetta.clavin.resolver.multipart,MultipartLocationResolverTest,verifyCity,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getAdmin1Code,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,addCityCodes,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteer,getGeoName,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index"
com.novetta.clavin.gazetteer.query,LuceneGazetteer,getGeoName,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.resolver,LocationResolver,resolveLocations,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,isAncestorOf,none,none,none
com.novetta.clavin.gazetteer,BasicGeoNameTest,testIsAncestryResolved_NoParents,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.extractor,LocationOccurrence,getText,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getLatitude,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,maxResults,none,none,none
com.novetta.clavin.util,Null,toString,none,none,none
com.novetta.clavin.resolver.multipart,MultipartLocationResolverTest,testResolveMultipartLocation,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.util,ListUtils,chunkifyList,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,parseGeoName,none,none,none
com.novetta.clavin.gazetteer,GeoName,getAdmin3Code,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,removeFeatureCodes,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,addAdminCodes,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,removeAncestryAdminCodes,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteer,loadAncestry,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteer,.,org.apache.lucene:lucene-queryparser,none,"lucene,apache,index"
com.novetta.clavin.gazetteer.query,LuceneGazetteer,.,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.gazetteer.query,LuceneGazetteer,.,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index"
com.novetta.clavin.index,IndexDirectoryBuilder,resolveAncestry,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
