packageName,className,methodName,mcrCategories,mcrTags
org.dependencytrack.resources.v1,MetricsResource,getProjectMetrics,null,null
org.dependencytrack.tasks.repositories,NugetMetaAnalyzer,supportedRepositoryType,none,none
org.dependencytrack.tasks.scanners,InternalAnalysisTask,.,null,null
org.dependencytrack.policy,CoordinatesPolicyEvaluatorTest,noMatch,none,none
org.dependencytrack.resources.v1,NotificationPublisherResourceTest,.,none,none
org.dependencytrack.resources.v1,VulnerabilityResourceTest,assignVulnerabilityByUuidInvalidVulnerabilityTest,none,none
org.dependencytrack.common,ManagedHttpClientFactory,getUserAgent,none,none
org.dependencytrack.event,AbstractVulnerabilityManagementUploadEvent,getProjectUuid,none,none
org.dependencytrack.model,Analysis,getAnalysisState,none,none
org.dependencytrack.model,PortfolioMetrics,getPolicyViolationsTotal,none,none
org.dependencytrack.persistence,QueryManager,createServiceComponent,none,none
org.dependencytrack.persistence,QueryManager,getMostRecentDependencyMetrics,none,none
org.dependencytrack.resources.v1,LdapResource,.,null,null
org.dependencytrack.tasks.repositories,NugetMetaAnalyzer,isApplicable,null,null
org.dependencytrack.tasks.scanners,BaseComponentAnalyzerTask,handleUnexpectedHttpResponse,null,null
org.dependencytrack.util,InternalComponentIdentificationUtil,isInternalGroup,null,null
org.dependencytrack.model,ProjectMetricsTest,testUnassigned,none,none
org.dependencytrack.policy,CoordinatesPolicyEvaluatorTest,hasPartialMatch3,none,none
org.dependencytrack.policy,CpePolicyEvaluatorTest,hasMatch,none,none
org.dependencytrack.policy,LicenseGroupPolicyEvaluatorTest,unknownLicenseViolateWhitelist,null,null
org.dependencytrack.resources.v1,ConfigPropertyResourceTest,getConfigPropertiesTest,null,null
org.dependencytrack.integrations.defectdojo,DefectDojoUploader,description,none,none
org.dependencytrack.model,Analysis,setAnalysisComments,none,none
org.dependencytrack.model,ProjectMetrics,setPolicyViolationsInfo,none,none
org.dependencytrack.model,Vulnerability,setCvssV2BaseScore,none,none
org.dependencytrack.persistence,VulnerableSoftwareQueryManager,getAllVulnerableSoftwareByCpe,none,none
org.dependencytrack.resources.v1,ConfigPropertyResourceTest,updateConfigPropertyBooleanTest,null,null
org.dependencytrack.resources.v1,LdapResourceTest,addMappingTest,null,null
org.dependencytrack.resources.v1,NotificationRuleResourceTest,configureDeployment,null,null
org.dependencytrack.tasks.repositories,ComposerMetaAnalyzerTest,beforeClass,null,null
org.dependencytrack.model,Component,setSha256,none,none
org.dependencytrack.model,Component,getBlake2b_512,none,none
org.dependencytrack.model,FindingAttribution,setUuid,none,none
org.dependencytrack.model,License,setText,none,none
org.dependencytrack.model,RepositoryMetaComponent,.,none,none
org.dependencytrack.parser.github.graphql.model,GitHubSecurityAdvisory,setPublishedAt,none,none
org.dependencytrack.persistence.defaults,DefaultLicenseGroupImporter,loadDefaults,null,null
org.dependencytrack.persistence.defaults,DefaultLicenseGroupImporter,loadDefaults,null,null
org.dependencytrack.persistence,NotificationQueryManager,createNotificationPublisher,null,null
org.dependencytrack.persistence,QueryManager,cloneComponent,none,none
org.dependencytrack.persistence,QueryManager,makeViolationAnalysisComment,none,none
org.dependencytrack.persistence,QueryManager,getVulnerabilityCount,none,none
org.dependencytrack.resources.v1,ProjectPropertyResource,getProperties,null,null
org.dependencytrack.search,IndexConstants,getBoostMap,none,none
org.dependencytrack.tasks,FortifySscUploadTask,inform,null,null
org.dependencytrack.tasks.scanners,BaseComponentAnalyzerTask,updateAnalysisCacheStats,none,none
org.dependencytrack.event,MetricsUpdateEventTest,testPortfolioTypeEvent,none,none
org.dependencytrack.notification.publisher,MsTeamsPublisherTest,.,null,null
org.dependencytrack.policy,CoordinatesPolicyEvaluatorTest,matchWithVersionOperatorGreaterThan,none,none
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,createManagedUserInvalidFullnameTest,null,null
org.dependencytrack.event,BomUploadEvent,getProjectUuid,none,none
org.dependencytrack.model,Component,getSha3_512,none,none
org.dependencytrack.model,Policy,addPolicyCondition,none,none
org.dependencytrack.model,PortfolioMetrics,setLastOccurrence,none,none
org.dependencytrack.model,Repository,setType,none,none
org.dependencytrack.resources.v1,RepositoryResource,updateRepository,null,null
org.dependencytrack.search,ComponentIndexer,.,null,null
org.dependencytrack.event,VulnDbSyncEventTest,testDefaultConstructor,none,none
org.dependencytrack.model,RepositoryMetaComponentTest,testPublished,none,none
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,createManagedUserTest,null,null
org.dependencytrack.model,DependencyMetrics,setPolicyViolationsFail,none,none
org.dependencytrack.model,FindingAttribution,getUuid,none,none
org.dependencytrack.model,ICpe,getUpdate,none,none
org.dependencytrack.model,ICpe,setEdition,none,none
org.dependencytrack.model,License,setUuid,none,none
org.dependencytrack.model,Project,setDirectDependencies,none,none
org.dependencytrack.model,ProjectMetrics,setSuppressed,none,none
org.dependencytrack.model,Vulnerability,setCvssV2Vector,none,none
org.dependencytrack.model,VulnerableSoftware,setVendor,none,none
org.dependencytrack.model,VulnerableSoftware,setVersionEndIncluding,none,none
org.dependencytrack.parser.github.graphql.model,GitHubSecurityAdvisory,setDatabaseId,none,none
org.dependencytrack.persistence,QueryManager,deleteMetrics,none,none
org.dependencytrack.policy,SeverityPolicyEvaluator,evaluate,null,null
org.dependencytrack.resources.v1,PolicyResource,deletePolicy,null,null
org.dependencytrack.common,ManagedHttpClientFactoryTest,proxyInfoTest,none,none
org.dependencytrack.model,ComponentTest,testSha3_512,none,none
org.dependencytrack.model,ProjectMetricsTest,testHigh,none,none
org.dependencytrack.policy,VersionPolicyEvaluatorTest,testGreaterThanOrEqualOperator,none,none
org.dependencytrack.tasks.repositories,ComposerMetaAnalyzerTest,testAnalyzerFindsVersionWithLeadingV,null,null
org.dependencytrack.tasks.repositories,ComposerMetaAnalyzerTest,testAnalyzerFindsVersionWithLeadingV,null,null
org.dependencytrack.model,Analysis,getAnalysisComments,none,none
org.dependencytrack.model,OrganizationalContact,.,null,null
org.dependencytrack.model,VulnerableSoftware,setPurlType,none,none
org.dependencytrack.parser.github.graphql,GitHubSecurityAdvisoryParser,jsonStringToTimestamp,none,none
org.dependencytrack.resources.v1,ProjectResource,getProjectsByTag,null,null
org.dependencytrack.resources.v1.serializers,CustomPackageURLSerializer,serialize,null,null
org.dependencytrack.tasks.repositories,AbstractMetaAnalyzer,handleUnexpectedHttpResponse,null,null
org.dependencytrack.tasks.repositories,AbstractMetaAnalyzer,handleUnexpectedHttpResponse,null,null
org.dependencytrack.util,ComponentVersion,compareTo,none,none
org.dependencytrack.model,ProjectMetricsTest,testComponents,none,none
org.dependencytrack.model,ProjectPropertyTest,testPropertyValue,none,none
org.dependencytrack.notification.publisher,ConsolePublisherTest,.,none,none
org.dependencytrack.resources.v1,ProjectPropertyResourceTest,configureDeployment,null,null
org.dependencytrack.model,Component,setBlake2b_512,none,none
org.dependencytrack.model,ICpe,setLanguage,none,none
org.dependencytrack.model,IdentifiableObject,isValid,none,none
org.dependencytrack.model,OrganizationalContact,getName,none,none
org.dependencytrack.model,Project,getVersion,none,none
org.dependencytrack.model,ServiceComponent,setChildren,none,none
org.dependencytrack.model,VulnerableSoftware,getProduct,none,none
org.dependencytrack.parser.common.resolver,CweResolver,resolve,none,none
org.dependencytrack.persistence,QueryManager,getProjectProperties,none,none
org.dependencytrack.persistence,QueryManager,getVulnerabilitiesForNpmModule,none,none
org.dependencytrack.persistence,ServiceComponentQueryManager,createServiceComponent,null,null
org.dependencytrack.model,PolicyConditionTest,testOperator,none,none
org.dependencytrack.policy,CoordinatesPolicyEvaluatorTest,hasPartialMatch2,none,none
org.dependencytrack.resources.v1,LdapResourceTest,.,none,none
org.dependencytrack.model,DependencyMetrics,getFindingsTotal,none,none
org.dependencytrack.model,PortfolioMetrics,getPolicyViolationsLicenseAudited,none,none
org.dependencytrack.model,Vulnerability,getDescription,none,none
org.dependencytrack.resources.v1,AbstractConfigPropertyResource,updatePropertyValue,null,null
org.dependencytrack.resources.v1.vo,BomSubmitRequest,getBom,none,none
org.dependencytrack.tasks,VulnerabilityManagementUploadTask,processProjectFindings,null,null
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,deleteManagedUserTest,null,null
org.dependencytrack,ResourceTest,initializeWithPermissions,null,null
org.dependencytrack.model,License,setTemplate,none,none
org.dependencytrack.model,Project,setLastInheritedRiskScore,none,none
org.dependencytrack.notification,NotificationRouter,.,null,null
org.dependencytrack.parser.cyclonedx.util,ModelConverter,getComponentFromBomRef,none,none
org.dependencytrack.persistence,ComponentQueryManager,createComponent,null,null
org.dependencytrack.persistence,FindingsQueryManager,getAnalyses,none,none
org.dependencytrack.persistence,ProjectQueryManager,createProjectProperty,null,null
org.dependencytrack.resources.v1,LicenseGroupResource,deleteLicenseGroup,null,null
org.dependencytrack.tasks.repositories,ComposerMetaAnalyzer,supportedRepositoryType,none,none
org.dependencytrack.tasks,VulnDbSyncTask,updateDatasource,null,null
org.dependencytrack.tasks,VulnDbSyncTask,updateDatasource,null,null
org.dependencytrack.util,ComponentVersion,equals,none,none
org.dependencytrack.util,VulnerabilityUtil,getSeverity,none,none
org.dependencytrack.model,CpeTest,testCpe22,none,none
org.dependencytrack.model,Bom,setBomFormat,none,none
org.dependencytrack.model,Project,getLastInheritedRiskScore,none,none
org.dependencytrack.parser.github.graphql.model,GitHubSecurityAdvisory,getGhsaId,none,none
org.dependencytrack.parser.github.graphql.model,GitHubSecurityAdvisory,getPublishedAt,none,none
org.dependencytrack.persistence,ProjectQueryManager,clone,null,null
org.dependencytrack.resources.v1,VulnerabilityResource,unassignVulnerability,null,null
org.dependencytrack.search,IndexManager,getDocument,null,null
org.dependencytrack.search,IndexManager,getDocument,null,null
org.dependencytrack.search,ObjectIndexer,remove,none,none
org.dependencytrack.tasks.scanners,BaseComponentAnalyzerTask,isCacheCurrent,null,null
org.dependencytrack.model,DependencyMetricsTest,testFindingsTotal,none,none
org.dependencytrack.model,LicenseGroupTest,testLicenses,none,none
org.dependencytrack.model,PolicyTest,testViolationState,none,none
org.dependencytrack.model,RepositoryTypeTest,testResolvePypi,null,null
org.dependencytrack.notification.publisher,DefaultNotificationPublishersTest,testConsole,none,none
org.dependencytrack.policy,CoordinatesPolicyEvaluatorTest,hasFullMatch,none,none
org.dependencytrack.search,ProjectIndexerTest,getSearchFieldsTest,none,none
org.dependencytrack.model,Bom,getProject,none,none
org.dependencytrack.model,Component,getMd5,none,none
org.dependencytrack.model,PolicyViolation,setType,none,none
org.dependencytrack.model,PortfolioMetrics,getPolicyViolationsWarn,none,none
org.dependencytrack.model,PortfolioMetrics,setPolicyViolationsOperationalUnaudited,none,none
org.dependencytrack.model,ServiceComponent,setDescription,none,none
org.dependencytrack.model,ViolationAnalysis,setId,none,none
org.dependencytrack.model,Vulnerability,getCvssV2ImpactSubScore,none,none
org.dependencytrack.notification.vo,NewVulnerableDependency,.,none,none
org.dependencytrack.persistence,QueryManager,deleteComponents,none,none
org.dependencytrack.persistence,VulnerabilityQueryManager,getVulnerabilities,null,null
org.dependencytrack.persistence,VulnerableSoftwareQueryManager,getCweById,none,none
org.dependencytrack.resources.v1,RepositoryResource,deleteRepository,null,null
org.dependencytrack.tasks.repositories,NpmMetaAnalyzer,.,null,null
org.dependencytrack.integration,PopulateData,.,none,none
org.dependencytrack.persistence,DefaultObjectGeneratorTest,testLoadDefaultNotificicationPublishers,none,none
org.dependencytrack.event,MetricsUpdateEvent,getTarget,none,none
org.dependencytrack.model,Cpe,getVendor,none,none
org.dependencytrack.model,ProjectMetrics,getUnassigned,none,none
org.dependencytrack.model,Vulnerability,setComponents,none,none
org.dependencytrack.persistence,FindingsQueryManager,getAnalysis,none,none
org.dependencytrack.persistence,QueryManager,synchronizeCpe,none,none
org.dependencytrack.resources.v1,ComponentResource,.,null,null
org.dependencytrack.resources.v1,LicenseGroupResource,getLicenseGroup,null,null
org.dependencytrack.resources.v1,ServiceResource,getAllServices,null,null
org.dependencytrack.tasks.repositories,RepositoryMetaAnalyzerTask,.,null,null
org.dependencytrack.util,ComponentVersion,toString,none,none
org.dependencytrack.common,UnirestFactoryTest,instanceTest,null,null
org.dependencytrack.resources.v1,ComponentResourceTest,getComponentByInvalidUuidTest,none,none
org.dependencytrack.resources.v1,PermissionResourceTest,addPermissionToUserInvalidPermissionTest,null,null
org.dependencytrack.resources.v1,VulnerabilityResourceTest,unassignVulnerabilityTest,none,none
org.dependencytrack.event,MetricsUpdateEvent,getType,none,none
org.dependencytrack.model,Analysis,getProject,none,none
org.dependencytrack.model,Component,setChildren,none,none
org.dependencytrack.model,NotificationRule,setEnabled,none,none
org.dependencytrack.model,OrganizationalEntity,setContacts,none,none
org.dependencytrack.model,RepositoryMetaComponent,setRepositoryType,none,none
org.dependencytrack.notification.vo,BomConsumedOrProcessed,getBom,none,none
org.dependencytrack.event,VulnerabilityAnalysisEventTest,testDefaultConstructor,none,none
org.dependencytrack.integrations.fortifyssc,FortifySscUploader,isEnabled,null,null
org.dependencytrack.model,Component,setSha1,none,none
org.dependencytrack.model,DependencyMetrics,getPolicyViolationsOperationalUnaudited,none,none
org.dependencytrack.model,LicenseGroup,getLicenses,none,none
org.dependencytrack.model,PolicyCondition,setId,none,none
org.dependencytrack.model,ProjectProperty,setGroupName,none,none
org.dependencytrack.model,Vulnerability,getUpdated,none,none
org.dependencytrack.parser.npm.model,Advisory,getReportedBy,none,none
org.dependencytrack.parser.spdx.json,SpdxLicenseDetailParser,getLicenseDefinitions,none,none
org.dependencytrack.persistence,PolicyQueryManager,getPolicy,none,none
org.dependencytrack.persistence,QueryManager,getLicenseGroups,null,null
org.dependencytrack.resources.v1,OidcResource,deleteGroup,null,null
org.dependencytrack.search,IndexManager,exists,none,none
org.dependencytrack.tasks.repositories,MetaModel,getPublishedTimestamp,none,none
org.dependencytrack.tasks.scanners,NpmAuditAnalysisTask,inform,null,null
