packageName,className,methodName,apis
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,testRangeVarcharField3,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.story,MultipleKeyIndexHandlingIT,testRecreateIndexAfterInsertions,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,DoubleMapperValidTypesIndexCreationIT,before,[junit:junit]
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,StringMapperValidTypesIndexCreationIT,before,[junit:junit]
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,UUIDMapperValidTypesIndexCreationIT,"","[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,AllowFilteringWith1000MixedRowsIT,testAllowFilteringAndLimit1001,[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,InOperatorWithWideRowsIT,testSortWithBothKeysIn,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.common,GeoTransformationBufferTest,testBufferTransformationWithNullMaxDistance,"[com.vividsolutions:jts-core,junit:junit]"
com.stratio.cassandra.lucene.schema,SchemaTest,testValidateColumnsFailing,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,DateMapperTest,testBaseInteger,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,DateRangeMapperTest,testConstructorWithEmptyTo,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,LongMapperTest,testSortedField,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.search.condition,ContainsConditionTest,testQueryText,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.search.condition,GeoDistanceTest,testParseInches,[junit:junit]
com.stratio.cassandra.lucene.testsAT.issues,Issue64IT,test,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,testMatchDouble2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,testRangeAsciiField3,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,testRangeMapField2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,InetMapperValidTypesIndexCreationIT,before,[junit:junit]
com.stratio.cassandra.lucene.testsAT.util.monitoring,CassandraJolokiaClient,disconnect,[org.jolokia:jolokia-client-java]
com.stratio.cassandra.lucene.common,GeoShapeTest,testCentroid,[junit:junit]
com.stratio.cassandra.lucene.schema,SchemaBuilderTest,testFromJsonRegular,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.search,SearchTest,testBuilder,[junit:junit]
com.stratio.cassandra.lucene.search.condition,FuzzyConditionTest,testQueryInvalid,[junit:junit]
com.stratio.cassandra.lucene.testsAT.indexes,ComplexKeyIndexHandlingIT,testCreateIndexDuringInsertions3,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,DateMapperValidTypesIndexCreationIT,"","[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,RangeTombstoneIT,testRangeTombstoneOpenOpen,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BlobMapperTest,testValueInteger,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BooleanMapperTest,testValueStringTrueLowercase,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,UUIDMapperTest,testValueDouble,[junit:junit]
