packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
proj.zoie.api.impl.util,LongSetAccelerator,addAll,it.unimi.dsi:fastutil,null,null,1,1,1.0
proj.zoie.perf.client,TermFileBuilder,main,com.senseidb.zoie:zoie-core,null,null,6,26,0.23
proj.zoie.perf.client,TermFileBuilder,main,org.apache.lucene:lucene-core,null,null,20,26,0.77
proj.zoie.store,ZoieStoreConsumer,start,log4j:log4j,null,null,2,2,1.0
proj.zoie.hourglass.impl,HourglassDirectoryManagerFactory,updateDirectoryManager,log4j:log4j,null,null,4,4,1.0
proj.zoie.impl.indexing,ZoieSystem,"",log4j:log4j,null,null,17,58,0.29
proj.zoie.impl.indexing,ZoieSystem,"",org.apache.lucene:lucene-analyzers-common,null,null,1,58,0.02
proj.zoie.impl.indexing,ZoieSystem,"",org.apache.lucene:lucene-core,null,null,40,58,0.69
proj.zoie.impl.indexing.internal,ZoieIndexDeletionPolicy,onInit,org.apache.lucene:lucene-core,null,null,2,2,1.0
proj.zoie.test,ZoieStoreTestCase,testCompression,junit:junit,null,null,3,3,1.0
proj.zoie.hourglass.impl,Hourglass,getStandardMBean,log4j:log4j,null,null,2,2,1.0
proj.zoie.store,AbstractZoieStore,getFromStore,org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.impl.indexing.internal,RAMSearchIndex,getNumdocs,org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.perf.client,SearchQueryHandler,getCurrentVersion,com.senseidb.zoie:zoie-core,null,null,2,2,1.0
proj.zoie.api.impl.util,LongSetAccelerator,size,it.unimi.dsi:fastutil,null,null,1,1,1.0
proj.zoie.perf.client,SearchQueryHandler,"",com.senseidb.zoie:zoie-core,null,null,4,10,0.4
proj.zoie.perf.client,SearchQueryHandler,"",org.apache.lucene:lucene-core,null,null,6,10,0.6
proj.zoie.store,LuceneStore,open,org.apache.lucene:lucene-analyzers-common,null,null,1,17,0.06
proj.zoie.store,LuceneStore,open,org.apache.lucene:lucene-core,null,null,16,17,0.94
proj.zoie.hourglass.impl,HourglassReaderManager,getIndexReaders,log4j:log4j,null,null,20,20,1.0
