packageName,className,methodName,apis
org.dependencytrack.parser.vulndb,ModelConverter,convert,"[us.springett:alpine,us.springett:cvss-calculator,us.springett:vulndb-data-mirror]"
org.dependencytrack.persistence,QueryManager,getPolicies,[us.springett:alpine]
org.dependencytrack.policy,LicenseGroupPolicyEvaluatorTest,noMatch,[us.springett:alpine]
org.dependencytrack.resources.v1,NotificationRuleResourceTest,addProjectToRuleInvalidProjectTest,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResource,"",[us.springett:alpine]
org.dependencytrack.notification,NotificationRouterTest,testValidNonMatchingProjectLimitingRule,[us.springett:alpine]
org.dependencytrack.resources.v1,TeamResourceTest,updateTeamTest,[us.springett:alpine]
org.dependencytrack.tasks,NistMirrorTask,close,[us.springett:alpine]
org.dependencytrack.persistence,ProjectQueryManager,createTags,[us.springett:alpine]
org.dependencytrack.persistence,QueryManager,getRepositories,[us.springett:alpine]
org.dependencytrack.resources.v1,ComponentResource,getComponentByHash,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResource,validateOidcAccessToken,[us.springett:alpine]
org.dependencytrack.tasks.scanners,NpmAuditAnalysisTask,applyAnalysisFromCache,[com.github.package-url:packageurl-java]
org.dependencytrack.model,Component,toString,[com.github.package-url:packageurl-java]
org.dependencytrack.persistence,MetricsQueryManager,getDependencyMetrics,[us.springett:alpine]
org.dependencytrack.persistence,QueryManager,getFindingsQueryManager,[us.springett:alpine]
org.dependencytrack.resources.v1,AbstractConfigPropertyResource,updatePropertyValueInternal,[us.springett:alpine]
org.dependencytrack.resources.v1,CalculatorResourceTest,configureDeployment,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,configureDeployment,[us.springett:alpine]
org.dependencytrack.parser.npm,NpmAdvisoriesParser,parse,"[com.konghq:unirest-java,us.springett:alpine]"
org.dependencytrack.resources.v1,OidcResource,retrieveTeamsMappedToGroup,[us.springett:alpine]
org.dependencytrack.tasks.repositories,ComposerMetaAnalyzer,analyze,"[com.github.package-url:packageurl-java,com.konghq:unirest-java,org.apache.maven:maven-artifact,us.springett:alpine]"
org.dependencytrack.tasks.scanners,BaseComponentAnalyzerTask,handleRequestException,[us.springett:alpine]
org.dependencytrack.integrations.defectdojo,DefectDojoUploader,upload,[us.springett:alpine]
org.dependencytrack.parser.ossindex,OssIndexParser,parse,"[com.konghq:unirest-java,us.springett:alpine]"
org.dependencytrack.persistence,BomQueryManager,"",[us.springett:alpine]
org.dependencytrack.persistence,DefaultObjectGenerator,loadDefaultNotificicationPublishers,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResourceUnauthenticatedTest,forceChangePasswordTest,[us.springett:alpine]
org.dependencytrack.tasks.repositories,HexMetaAnalyzer,"",[us.springett:alpine]
org.dependencytrack.notification.publisher,MsTeamsPublisherTest,afterClass,[org.mock-server:mockserver-netty]
org.dependencytrack.resources.v1,OidcResource,addMapping,[us.springett:alpine]
org.dependencytrack.integrations.fortifyssc,FortifySscClient,generateOneTimeUploadToken,"[com.konghq:unirest-java,us.springett:alpine]"
org.dependencytrack.integrations.kenna,KennaDataTransformer,generateKdiAsset,[org.json:json]
org.dependencytrack.notification.publisher,WebhookPublisherTest,beforeClass,[org.mock-server:mockserver-netty]
org.dependencytrack.persistence,PolicyQueryManager,"",[us.springett:alpine]
org.dependencytrack.persistence,PolicyQueryManager,makeViolationAnalysisComment,[us.springett:alpine]
org.dependencytrack.resources.v1,NotificationRuleResourceTest,createNotificationRuleInvalidPublisherTest,[us.springett:alpine]
org.dependencytrack.resources.v1,PolicyResource,removeProjectFromPolicy,[us.springett:alpine]
org.dependencytrack.tasks.scanners,OssIndexAnalysisTask,processResults,"[com.github.package-url:packageurl-java,us.springett:alpine]"
org.dependencytrack.persistence,FindingsQueryManager,"",[us.springett:alpine]
org.dependencytrack.resources.v1,CweResourceTest,configureDeployment,[us.springett:alpine]
org.dependencytrack.search,CpeIndexer,remove,"[org.apache.lucene:lucene-core,us.springett:alpine]"
org.dependencytrack.search,IndexManager,getIndexWriter,[org.apache.lucene:lucene-core]
org.dependencytrack.search,ProjectIndexer,remove,"[org.apache.lucene:lucene-core,us.springett:alpine]"
org.dependencytrack.tasks.repositories,IMetaAnalyzer,build,[com.github.package-url:packageurl-java]
org.dependencytrack.tasks.repositories,NpmMetaAnalyzer,isApplicable,[com.github.package-url:packageurl-java]
org.dependencytrack.model,ExternalReference,setType,[org.cyclonedx:cyclonedx-core-java]
org.dependencytrack.resources.v1,PermissionResourceTest,removePermissionFromUserTest,[us.springett:alpine]
org.dependencytrack.tasks.repositories,CargoMetaAnalyzer,"",[us.springett:alpine]
org.dependencytrack.parser.cyclonedx.util,ModelConverter,convertServices,[org.cyclonedx:cyclonedx-core-java]
org.dependencytrack.policy,SeverityPolicyEvaluatorTest,hasMatch,[us.springett:alpine]
org.dependencytrack.resources.v1,MetricsResource,getComponentCurrentMetrics,[us.springett:alpine]
org.dependencytrack.tasks.repositories,MavenMetaAnalyzer,"",[us.springett:alpine]
org.dependencytrack.integrations.fortifyssc,FortifySscClientTest,beforeClass,[org.mock-server:mockserver-netty]
org.dependencytrack.model,ComponentTest,testPurl,[com.github.package-url:packageurl-java]
org.dependencytrack.persistence,ProjectQueryManager,createTag,[us.springett:alpine]
org.dependencytrack.tasks,MetricsUpdateTask,updateVulnerabilitiesMetrics,[us.springett:alpine]
org.dependencytrack.tasks,VulnerabilityAnalysisTask,performAnalysis,[us.springett:alpine]
org.dependencytrack.notification,NotificationRouter,inform,[us.springett:alpine]
org.dependencytrack.policy,SeverityPolicyEvaluatorTest,wrongSubject,[us.springett:alpine]
org.dependencytrack.resources.v1,LdapResourceTest,retrieveLdapGroupsTest,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,updateManagedUserInvalidFullnameTest,[us.springett:alpine]
org.dependencytrack.tasks.repositories,HexMetaAnalyzer,analyze,"[com.github.package-url:packageurl-java,com.konghq:unirest-java,us.springett:alpine]"
org.dependencytrack.event,InternalComponentIdentificationEvent,"",[us.springett:alpine]
org.dependencytrack.model,ComponentIdentity,"","[com.github.package-url:packageurl-java,org.cyclonedx:cyclonedx-core-java]"
org.dependencytrack.parser.nvd,ModelConverter,convertCpe23UriToCpe,[us.springett:cpe-parser]
org.dependencytrack.persistence,QueryManager,getDependencyMetrics,[us.springett:alpine]
org.dependencytrack.resources.v1,BadgeResource,getProjectVulnerabilitiesBadge,[us.springett:alpine]
org.dependencytrack.resources.v1,MetricsResource,RefreshProjectMetrics,[us.springett:alpine]
org.dependencytrack.resources.v1,MetricsResource,getPortfolioMetricsSince,[us.springett:alpine]
org.dependencytrack.resources.v1.misc,Badger,writeSvg,"[io.pebbletemplates:pebble,us.springett:alpine]"
org.dependencytrack.persistence,VulnerabilityQueryManager,removeVulnerability,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResourceUnauthenticatedTest,configureDeployment,[us.springett:alpine]
org.dependencytrack.search,CpeIndexer,reindex,[us.springett:alpine]
org.dependencytrack.notification.publisher,WebhookPublisherTest,testPublish,[us.springett:alpine]
org.dependencytrack.persistence,ProjectQueryManager,updateLastBomImport,[us.springett:alpine]
org.dependencytrack.resources.v1,BomResource,process,[us.springett:alpine]
org.dependencytrack.resources.v1,LicenseResourceTest,configureDeployment,[us.springett:alpine]
org.dependencytrack.search,IndexManager,updateField,[org.apache.lucene:lucene-core]
org.dependencytrack,ResourceTest,init,[us.springett:alpine]
org.dependencytrack.model,Project,"","[com.github.package-url:packageurl-java,us.springett:alpine]"
org.dependencytrack.model,ProjectPropertyTest,testPropertyType,[us.springett:alpine]
org.dependencytrack.persistence,ComponentQueryManager,matchIdentity,[com.github.package-url:packageurl-java]
org.dependencytrack.policy,LicenseGroupPolicyEvaluatorTest,hasMatch,[us.springett:alpine]
org.dependencytrack.policy,VersionPolicyEvaluator,matches,[us.springett:alpine]
org.dependencytrack.resources.v1,TeamResource,"",[us.springett:alpine]
org.dependencytrack.tasks.scanners,OssIndexAnalysisTask,analyze,"[com.github.package-url:packageurl-java,com.konghq:unirest-java,us.springett:alpine]"
org.dependencytrack.model,LicenseGroup,"",[us.springett:alpine]
org.dependencytrack.model,Tag,"",[us.springett:alpine]
org.dependencytrack.persistence,NotificationQueryManager,updateNotificationPublisher,[us.springett:alpine]
org.dependencytrack.resources.v1,MetricsResource,getComponentMetricsXDays,[us.springett:alpine]
org.dependencytrack.resources.v1,PolicyResourceTest,deletePolicyTest,[us.springett:alpine]
org.dependencytrack.resources.v1,ProjectPropertyResource,"",[us.springett:alpine]
org.dependencytrack.notification.publisher,WebhookPublisherTest,"",[org.mock-server:mockserver-netty]
org.dependencytrack.resources.v1,MetricsResource,getProjectMetricsSince,[us.springett:alpine]
org.dependencytrack.resources.v1,NotificationRuleResourceTest,updateNotificationRuleInvalidTest,[us.springett:alpine]
org.dependencytrack.resources.v1,NotificationRuleResourceTest,updateNotificationRuleTest,[us.springett:alpine]
org.dependencytrack.persistence,PolicyQueryManager,createPolicy,[us.springett:alpine]
org.dependencytrack.integrations.kenna,KennaSecurityUploader,isEnabled,[us.springett:alpine]
org.dependencytrack.parser.nvd,NvdParser,parseCveImpact,[us.springett:cvss-calculator]
org.dependencytrack.util,NotificationUtil,analyzeNotificationCriteria,[us.springett:alpine]
org.dependencytrack.integration,ApiClient,uploadScan,[com.konghq:unirest-java]
org.dependencytrack.policy,LicensePolicyEvaluator,evaluate,[us.springett:alpine]
org.dependencytrack.resources.v1,ConfigPropertyResource,updateConfigProperty,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResource,getSelf,[us.springett:alpine]
org.dependencytrack.tasks,CloneProjectTask,inform,[us.springett:alpine]
org.dependencytrack.tasks.scanners,OssIndexAnalysisTask,shouldAnalyze,[com.github.package-url:packageurl-java]
org.dependencytrack.resources.v1,BadgeResource,"",[us.springett:alpine]
org.dependencytrack.resources.v1,NotificationRuleResource,deleteNotificationRule,[us.springett:alpine]
org.dependencytrack.resources.v1,ProjectResourceTest,configureDeployment,[us.springett:alpine]
org.dependencytrack.integrations,FindingUploaderTest,testIsEnabled_True,[org.mockito:mockito-core]
org.dependencytrack.model,ComponentIdentity,getPurl,[com.github.package-url:packageurl-java]
org.dependencytrack.parser.cyclonedx.util,ModelConverter,"",[us.springett:alpine]
org.dependencytrack.persistence,DefaultObjectGenerator,contextInitialized,[us.springett:alpine]
org.dependencytrack.policy,SeverityPolicyEvaluator,"",[us.springett:alpine]
org.dependencytrack.resources.v1,NotificationRuleResource,addProjectToRule,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,createManagedUserInvalidPasswordTest,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,updateManagedUserTest,[us.springett:alpine]
org.dependencytrack.util,NotificationUtil,toJson,[com.github.package-url:packageurl-java]
org.dependencytrack.policy,LicenseGroupPolicyEvaluatorTest,wrongOperator,[us.springett:alpine]
org.dependencytrack.resources.v1,ConfigPropertyResource,getConfigProperties,[us.springett:alpine]
org.dependencytrack.resources.v1,PermissionResourceTest,removePermissionFromUserNoChangesTest,[us.springett:alpine]
org.dependencytrack.search,ProjectIndexer,reindex,[us.springett:alpine]
org.dependencytrack.tasks,NistMirrorTask,getAllFiles,[us.springett:alpine]
org.dependencytrack.resources.v1,NotificationRuleResourceTest,createNotificationRuleTest,[us.springett:alpine]
org.dependencytrack.resources.v1,TeamResourceTest,updateTeamEmptyNameTest,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResource,getManagedUsers,[us.springett:alpine]
org.dependencytrack.tasks,VulnDbSyncTask,generateVulnerableSoftware,"[us.springett:alpine,us.springett:cpe-parser]"
org.dependencytrack.tasks.scanners,BaseComponentAnalyzerTask,applyAnalysisFromCache,[us.springett:alpine]
org.dependencytrack.notification.publisher,SlackPublisher,inform,"[io.pebbletemplates:pebble,us.springett:alpine]"
org.dependencytrack.persistence,QueryManager,getVulnerabilityQueryManager,[us.springett:alpine]
org.dependencytrack.resources.v1,LicenseResource,getLicenses,[us.springett:alpine]
org.dependencytrack.persistence,PolicyQueryManager,doesLicenseGroupContainLicense,[us.springett:alpine]
org.dependencytrack.policy,LicensePolicyEvaluatorTest,noMatch,[us.springett:alpine]
org.dependencytrack.resources.v1,TeamResource,deleteApiKey,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResource,addTeamToUser,[us.springett:alpine]
org.dependencytrack.resources.v1,VulnerabilityResourceTest,getVulnerabilitiesByProjectTest,[us.springett:alpine]
org.dependencytrack.search,LicenseIndexer,reindex,[us.springett:alpine]
org.dependencytrack.tasks.scanners,InternalAnalysisTask,"",[us.springett:alpine]
org.dependencytrack.persistence,MetricsQueryManager,getProjectMetrics,[us.springett:alpine]
org.dependencytrack.persistence,RepositoryQueryManager,"",[us.springett:alpine]
org.dependencytrack.resources.v1,OidcResource,retrieveGroups,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResource,removeTeamFromUser,[us.springett:alpine]
org.dependencytrack.search,IndexManager,"","[org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser,us.springett:alpine]"
org.dependencytrack.notification.publisher,ConsolePublisherTest,expectedResult,[us.springett:alpine]
org.dependencytrack.persistence,VulnerabilityQueryManager,updateVulnerability,[us.springett:alpine]
org.dependencytrack.resources.v1,FindingResource,"",[us.springett:alpine]
org.dependencytrack.resources.v1.serializers,CustomPackageURLSerializer,"",[com.github.package-url:packageurl-java]
org.dependencytrack.search,IndexManager,openIndex,[org.apache.lucene:lucene-core]
org.dependencytrack.search,ServiceComponentIndexer,add,"[org.apache.lucene:lucene-core,us.springett:alpine]"
org.dependencytrack.policy,PackageURLPolicyEvaluator,evaluate,"[com.github.package-url:packageurl-java,us.springett:alpine]"
org.dependencytrack.resources.v1,NotificationRuleResource,"",[us.springett:alpine]
org.dependencytrack.resources.v1,ViolationAnalysisResource,updateAnalysis,[us.springett:alpine]
org.dependencytrack.search,IndexManager,getQueryParser,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
org.dependencytrack.event,BomUploadEvent,"",[us.springett:alpine]
org.dependencytrack.notification.publisher,WebhookPublisherTest,afterClass,[org.mock-server:mockserver-netty]
org.dependencytrack.persistence,QueryManager,getServiceComponentQueryManager,[us.springett:alpine]
org.dependencytrack.resources.v1,LdapResourceTest,deleteMappingTest,[us.springett:alpine]
org.dependencytrack.resources.v1,OidcResourceAuthenticatedTest,deleteMappingShouldIndicateNotFoundWhenMappingDoesNotExist,[us.springett:alpine]
org.dependencytrack.resources.v1,ProjectPropertyResourceTest,deletePropertyTest,[us.springett:alpine]
org.dependencytrack.tasks,ClearComponentAnalysisCacheTask,"",[us.springett:alpine]
org.dependencytrack.event,EventSubsystemInitializer,"",[us.springett:alpine]
org.dependencytrack.integrations.fortifyssc,FortifySscUploader,upload,[us.springett:alpine]
org.dependencytrack.notification.publisher,MsTeamsPublisher,"",[io.pebbletemplates:pebble]
org.dependencytrack.persistence,ComponentQueryManager,preprocessACLs,[us.springett:alpine]
org.dependencytrack.persistence,ProjectQueryManager,preprocessACLs,[us.springett:alpine]
org.dependencytrack.policy,SwidTagIdPolicyEvaluator,evaluate,[us.springett:alpine]
org.dependencytrack.resources.v1,OidcResourceAuthenticatedTest,retrieveTeamsMappedToGroupShouldReturnTeamsMappedToSpecifiedGroup,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResource,getOidcUsers,[us.springett:alpine]
org.dependencytrack.persistence,DefaultObjectGenerator,loadDefaultLicenseGroups,[us.springett:alpine]
org.dependencytrack.tasks.scanners,VulnDbAnalysisTask,analyze,"[us.springett:alpine,us.springett:vulndb-data-mirror]"
org.dependencytrack.persistence,MetricsQueryManager,synchronizeVulnerabilityMetrics,[us.springett:alpine]
org.dependencytrack.persistence,ServiceComponentQueryManager,getServiceComponents,[us.springett:alpine]
org.dependencytrack.persistence,VulnerableSoftwareQueryManager,getCwes,[us.springett:alpine]
org.dependencytrack.resources.v1,ComponentResource,getComponentByUuid,[us.springett:alpine]
org.dependencytrack.resources.v1,RepositoryResource,getRepositoryMetaComponent,"[com.github.package-url:packageurl-java,us.springett:alpine]"
org.dependencytrack.resources.v1,VulnerabilityResource,createVulnerability,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResource,createManagedUser,[us.springett:alpine]
org.dependencytrack.resources.v1,VulnerabilityResource,updateVulnerability,[us.springett:alpine]
org.dependencytrack.notification.publisher,Publisher,inform,[us.springett:alpine]
org.dependencytrack.persistence,ProjectQueryManager,updateProject,"[com.github.package-url:packageurl-java,us.springett:alpine]"
org.dependencytrack.persistence,QueryManager,updateProject,[com.github.package-url:packageurl-java]
org.dependencytrack.policy,PackageURLPolicyEvaluatorTest,noMatch,[com.github.package-url:packageurl-java]
org.dependencytrack.resources.v1,AnalysisResource,updateAnalysis,[us.springett:alpine]
org.dependencytrack.resources.v1,BadgeResource,isBadgeSupportEnabled,[us.springett:alpine]
org.dependencytrack.resources.v1,SearchResource,vulnerabilitySearch,[us.springett:alpine]
org.dependencytrack.tasks,IndexTask,inform,[us.springett:alpine]
org.dependencytrack.integrations.kenna,KennaSecurityUploader,process,"[org.json:json,us.springett:alpine]"
org.dependencytrack.resources.v1,CweResource,"",[us.springett:alpine]
org.dependencytrack.resources.v1,OidcResourceAuthenticatedTest,deleteMappingShouldIndicateNotFoundWhenTeamDoesNotExist,[us.springett:alpine]
org.dependencytrack.resources.v1,VulnerabilityResource,getVulnerabilityByVulnId,[us.springett:alpine]
org.dependencytrack.search,CpeIndexer,"",[us.springett:alpine]
org.dependencytrack.tasks.repositories,GoModulesMetaAnalyzer,isApplicable,[com.github.package-url:packageurl-java]
org.dependencytrack.event,AbstractVulnerabilityManagementUploadEvent,"",[us.springett:alpine]
org.dependencytrack.integrations.kenna,KennaSecurityUploaderTest,testIntegrationEnabledCases,[us.springett:alpine]
org.dependencytrack.tasks,NistMirrorTask,checkHead,[us.springett:alpine]
org.dependencytrack.persistence,NotificationQueryManager,createNotificationRule,[us.springett:alpine]
org.dependencytrack.persistence,VulnerableSoftwareQueryManager,createCweIfNotExist,[us.springett:alpine]
org.dependencytrack.resources.v1,TeamResourceTest,updateTeamInvalidTest,[us.springett:alpine]
org.dependencytrack.model,RepositoryTypeTest,testResolveMaven,[com.github.package-url:packageurl-java]
org.dependencytrack.policy,CoordinatesPolicyEvaluator,evaluate,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,updateSelfInvalidFullnameTest,[us.springett:alpine]
org.dependencytrack.util,InternalComponentIdentificationUtilTest,setUp,[org.mockito:mockito-core]
org.dependencytrack.notification.publisher,ConsolePublisherTest,testOutputStream,[us.springett:alpine]
org.dependencytrack.resources.v1,TeamResource,generateApiKey,[us.springett:alpine]
org.dependencytrack.persistence,PackageURLStringConverter,convertToDatastore,[com.github.package-url:packageurl-java]
org.dependencytrack.persistence,QueryManager,getVulnerableSoftwareQueryManager,[us.springett:alpine]
org.dependencytrack.resources.v1,TeamResource,deleteTeam,[us.springett:alpine]
org.dependencytrack.resources.v1,TeamResourceTest,createTeamTest,[us.springett:alpine]
org.dependencytrack.resources.v1,VulnerabilityResourceTest,getVulnerabilitiesByComponentUuidTest,[us.springett:alpine]
org.dependencytrack.tasks.repositories,PypiMetaAnalyzer,analyze,"[com.github.package-url:packageurl-java,com.konghq:unirest-java,us.springett:alpine]"
org.dependencytrack.persistence,ComponentQueryManager,updateComponent,[us.springett:alpine]
org.dependencytrack.persistence,QueryManager,getCacheQueryManager,[us.springett:alpine]
org.dependencytrack.persistence,QueryManager,getComponentQueryManager,[us.springett:alpine]
org.dependencytrack.persistence,QueryManager,hasAccessManagementPermission,[us.springett:alpine]
org.dependencytrack.resources.v1,PermissionResourceTest,removePermissionFromTeamNoChangesTest,[us.springett:alpine]
org.dependencytrack.upgrade.v410,v410Updater,executeUpgrade,[us.springett:alpine]
org.dependencytrack.integrations.kenna,KennaSecurityUploader,upload,"[com.konghq:unirest-java,us.springett:alpine]"
org.dependencytrack.model,NotificationRuleTest,testNotificationLevel,[us.springett:alpine]
org.dependencytrack.parser.cyclonedx.util,ModelConverter,getDependencyFromBomRef,[org.cyclonedx:cyclonedx-core-java]
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,createLdapUserInvalidUsernameTest,[us.springett:alpine]
org.dependencytrack.tasks,MetricsUpdateTask,"",[us.springett:alpine]
org.dependencytrack.tasks,NistMirrorTask,uncompress,[us.springett:alpine]
org.dependencytrack.tasks,VulnerabilityAnalysisTask,"",[us.springett:alpine]
org.dependencytrack.persistence,QueryManager,getBomQueryManager,[us.springett:alpine]
org.dependencytrack.persistence,ServiceComponentQueryManager,"",[us.springett:alpine]
org.dependencytrack.resources.v1,NotificationRuleResourceTest,addProjectToRuleTest,[us.springett:alpine]
org.dependencytrack.resources.v1,TeamResourceTest,getTeamsTest,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,updateSelfPasswordsTest,[us.springett:alpine]
org.dependencytrack.search,VulnerableSoftwareIndexer,add,"[org.apache.lucene:lucene-core,us.springett:alpine]"
org.dependencytrack.tasks,InternalComponentIdentificationTask,analyze,[us.springett:alpine]
org.dependencytrack.tasks.repositories,AbstractMetaAnalyzer,handleRequestException,[us.springett:alpine]
org.dependencytrack.integrations,AbstractIntegrationPoint,handleUnexpectedHttpResponse,[us.springett:alpine]
org.dependencytrack.policy,CoordinatesPolicyEvaluator,parseCoordinatesDefinition,[org.json:json]
org.dependencytrack.search,IndexManager,close,[org.apache.lucene:lucene-core]
org.dependencytrack.notification,NotificationRouterTest,testNullNotification,[us.springett:alpine]
org.dependencytrack.notification.publisher,SlackPublisherTest,afterClass,[org.mock-server:mockserver-netty]
org.dependencytrack.parser.nvd,NvdParser,"",[us.springett:alpine]
org.dependencytrack.policy,SeverityPolicyEvaluatorTest,noMatch,[us.springett:alpine]
org.dependencytrack.resources.v1,CalculatorResource,"",[us.springett:alpine]
org.dependencytrack.resources.v1,ConfigPropertyResourceTest,updateConfigPropertyEncryptedStringTest,[us.springett:alpine]
org.dependencytrack.resources.v1,PolicyViolationResource,getViolationsByProject,[us.springett:alpine]
org.dependencytrack.resources.v1,TeamResource,createTeam,[us.springett:alpine]
org.dependencytrack.resources.v1,VulnerabilityResource,getVulnerabilitiesByProject,[us.springett:alpine]
org.dependencytrack.tasks.repositories,MavenMetaAnalyzerTest,testAnalyzerForScalaComponent,[com.github.package-url:packageurl-java]
org.dependencytrack.common,UnirestFactory,getUnirestInstance,[com.konghq:unirest-java]
org.dependencytrack.model,Component,getPurl,[com.github.package-url:packageurl-java]
org.dependencytrack.persistence,QueryManager,"",[us.springett:alpine]
org.dependencytrack.policy,PolicyEngine,evaluate,[us.springett:alpine]
org.dependencytrack.tasks,TaskScheduler,scheduleConfigurableTask,[us.springett:alpine]
org.dependencytrack.notification,NotificationSubsystemInitializer,contextDestroyed,[us.springett:alpine]
org.dependencytrack.persistence.defaults,DefaultLicenseGroupImporter,shouldImport,[us.springett:alpine]
org.dependencytrack.tasks.scanners,AbstractVulnerableSoftwareAnalysisTask,compareAttributes,[us.springett:cpe-parser]
org.dependencytrack.notification.publisher,Publisher,prepareTemplate,"[io.pebbletemplates:pebble,us.springett:alpine]"
org.dependencytrack.resources.v1,PolicyViolationResource,getViolations,[us.springett:alpine]
org.dependencytrack.resources.v1,ProjectPropertyResourceTest,createPropertyDuplicateTest,[us.springett:alpine]
org.dependencytrack.resources.v1.misc,Badger,"",[io.pebbletemplates:pebble]
org.dependencytrack.persistence,DefaultObjectGenerator,getAutomationPermissions,[us.springett:alpine]
org.dependencytrack.policy,LicenseGroupPolicyEvaluatorTest,wrongSubject,[us.springett:alpine]
org.dependencytrack.resources.v1,MetricsResource,getVulnerabilityMetrics,[us.springett:alpine]
org.dependencytrack.resources.v1.vo,AnalysisRequest,"",[us.springett:alpine]
org.dependencytrack.resources.v1,MetricsResource,RefreshPortfolioMetrics,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResource,updateSelf,[us.springett:alpine]
org.dependencytrack.search,LicenseIndexer,add,"[org.apache.lucene:lucene-core,us.springett:alpine]"
org.dependencytrack.tasks.repositories,RepositoryMetaAnalyzerTask,"",[us.springett:alpine]
org.dependencytrack.resources.v1,OidcResource,updateGroup,[us.springett:alpine]
org.dependencytrack.resources.v1,RepositoryResourceTest,getRepositoryMetaComponentInvalidRepoTypeTest,[us.springett:alpine]
org.dependencytrack.resources.v1,VulnerabilityResource,getVulnerabilityByUuid,[us.springett:alpine]
org.dependencytrack.resources.v1.vo,MappedLdapGroupRequest,"",[us.springett:alpine]
org.dependencytrack.search,VulnerabilityIndexer,remove,"[org.apache.lucene:lucene-core,us.springett:alpine]"
org.dependencytrack.tasks.scanners,OssIndexAnalysisTask,submit,"[com.konghq:unirest-java,us.springett:alpine]"
org.dependencytrack.persistence,LicenseQueryManager,"",[us.springett:alpine]
org.dependencytrack.resources.v1,PolicyConditionResource,"",[us.springett:alpine]
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,addTeamToUserTest,[us.springett:alpine]
org.dependencytrack.search,VulnerableSoftwareIndexer,"",[us.springett:alpine]
org.dependencytrack.tasks,NistMirrorTask,"",[us.springett:alpine]
org.dependencytrack.model,ComponentTest,testToStringWithPurl,[com.github.package-url:packageurl-java]
org.dependencytrack.persistence,ComponentQueryManager,recursivelyDelete,[us.springett:alpine]
org.dependencytrack.resources.v1,PermissionResource,addPermissionToTeam,[us.springett:alpine]
org.dependencytrack.search,VulnerabilityIndexer,reindex,[us.springett:alpine]
org.dependencytrack.tasks.scanners,VulnDbAnalysisTask,inform,[us.springett:alpine]
org.dependencytrack.integrations,ProjectFindingUploaderTest,projectFindingMethodsTest,[org.mockito:mockito-core]
org.dependencytrack.persistence,ComponentQueryManager,getComponentByHash,[us.springett:alpine]
org.dependencytrack.persistence,DefaultObjectGenerator,loadDefaultConfigProperties,[us.springett:alpine]
org.dependencytrack.resources.v1,NotificationPublisherResourceTest,configureDeployment,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResource,updateManagedUser,[us.springett:alpine]
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,updateSelfPasswordMismatchTest,[us.springett:alpine]
org.dependencytrack.tasks,IndexTask,"",[us.springett:alpine]
org.dependencytrack.tasks.repositories,ComposerMetaAnalyzerTest,testAnalyzer,[com.github.package-url:packageurl-java]
org.dependencytrack.persistence,ProjectQueryManager,hasAccessManagementPermission,[us.springett:alpine]
org.dependencytrack.resources.v1,NotificationPublisherResourceTest,getAllNotificationPublishersTest,[us.springett:alpine]
org.dependencytrack.parser.github.graphql,GitHubSecurityAdvisoryParser,parseVulnerability,[com.konghq:unirest-java]
org.dependencytrack.resources.v1,LicenseGroupResource,"",[us.springett:alpine]
org.dependencytrack.upgrade.v420,v420Updater,executeUpgrade,[us.springett:alpine]
org.dependencytrack.common,ManagedHttpClientFactory,newManagedHttpClient,[us.springett:alpine]
org.dependencytrack.model,ComponentIdentity,toJSON,[org.json:json]
org.dependencytrack.persistence,VulnerabilityQueryManager,contains,[us.springett:alpine]
org.dependencytrack.policy,SeverityPolicyEvaluatorTest,wrongOperator,[us.springett:alpine]
org.dependencytrack.tasks,ClearComponentAnalysisCacheTask,inform,[us.springett:alpine]
org.dependencytrack.tasks,DefectDojoUploadTask,inform,[us.springett:alpine]
org.dependencytrack.tasks.repositories,HexMetaAnalyzer,isApplicable,[com.github.package-url:packageurl-java]
org.dependencytrack.util,ComponentIdentificationUtil,isMatch,[com.github.package-url:packageurl-java]
org.dependencytrack.notification,NotificationRouterTest,testNoRules,[us.springett:alpine]
org.dependencytrack.persistence,QueryManager,getRepositoryQueryManager,[us.springett:alpine]
